"";"chr";"name_600k";"pos_bp_600k";"pos_cM_600k";"name_50k";"pos_bp_50k";"pos_cM_estimated"
"317";1;"AX-90565900";35021399;51,6577766848103;"SYN24244";34716513;52,7113017985454
"318";1;"AX-90528946";35117132;51,7207415766982;"PZE-101050072";34810799;52,7742666904333
"319";1;"AX-90528947";35117181;51,720773753243;"PZE-101050073";34810848;52,7742988669781
"320";1;"AX-91370423";35117465;51,7209602448368;"SYN23168";34811132;52,7744853585718
"321";1;"AX-91333817";35123891;51,7251794748495;"PZE-101050128";34814398;52,7787045885846
"322";1;"AX-91333818";35205315;51,7785636174356;"PZE-101050207";34896374;52,8320887311707
"323";1;"AX-90528964";35732896;52,1210459306303;"PZE-101052027";35972402;53,1745710443654
"324";1;"AX-90528963";35758689;52,1376414657931;"PZE-101052000";35946604;53,1911665795281
"325";1;"AX-90571312";35779871;52,1512601278923;"SYN450";35925422;53,2047852416273
"326";1;"AX-90567211";36141596;52,3824429406907;"SYN28155";35583453;53,4359680544258
"327";1;"AX-91372139";36142747;52,3831744522093;"SYN28156";35582302;53,4366995659444
"328";1;"AX-91372140";36143350;52,3835576751927;"SYN28157";35581699;53,4370827889277
"329";1;"AX-90525854";36485168;52,5996747049244;"PUT-163a-14242945-289";35240212;53,6531998186594
"330";1;"AX-90572204";36684150;52,7244783571611;"SYN7081";35043120;53,7780034708962
"331";1;NA;NA;NA;"PUT-163a-76010933-3725";35241384;53,6504312064942
"332";1;"AX-90528965";35470565;51,9514824530878;"PZE-101052155";36155708;53,0050075668229
"333";1;"AX-90526514";35474693;51,9541617484003;"PUT-163a-60347143-2570";36159836;53,0076868621354
"334";1;"AX-91333835";35505061;51,9738612469544;"PZE-101052294";36220419;53,0273863606895
"335";1;"AX-90528975";37167814;53,0248917869366;"PZE-101052733";36800951;54,0784169006716
"336";1;"AX-91333845";37198328;53,0437091386663;"PZE-101052767";36830744;54,0972342524013
"337";1;"AX-91333848";37285524;53,0973949302127;"PZE-101053031";36917945;54,1509200439478
"338";1;"AX-91333850";37493652;53,2250294170369;"PZE-101053184";37124897;54,2785545307719
"339";1;"AX-91333854";37589604;53,2836353795264;"PZE-101053410";37211144;54,3371604932614
"340";1;"AX-90528998";38233813;53,6734224835354;"PZE-101053708";37841402;54,7269475972704
"341";1;"AX-91333865";38234303;53,6737166163466;"PZE-101053696";37841892;54,7272417300817
"342";1;"AX-90528996";38242474;53,6786209235044;"PZE-101053675";37850063;54,7321460372394
"343";1;NA;NA;NA;"PZE-101053646";37715416;54,6517790800836
"344";1;"AX-90529006";38528009;53,8494100090507;"PZE-101053934";38132193;54,9029351227857
"345";1;"AX-90568169";38643177;53,9179782894899;"SYN30779";38248486;54,9715034032249
"346";1;"AX-90568171";38647089;53,9203042666241;"SYN30780";38252398;54,9738293803592
"347";1;"AX-90566180";38736810;53,9735943019029;"SYN25116";38446344;55,027119415638
"348";1;"AX-91371107";38736999;53,9737064466965;"SYN25117";38446533;55,0272315604315
"349";1;"AX-91333879";38916212;54,079835070012;"PZE-101054366";38549477;55,133360183747
"350";1;"AX-90567491";38969624;54,1113856652686;"SYN28924";38610476;55,1649107790037
"351";1;"AX-90567490";38971245;54,1123426306781;"SYN28923";38612097;55,1658677444132
"352";1;"AX-91333892";39216573;54,2567980768427;"PZE-101054681";38849559;55,3103231905777
"353";1;NA;NA;NA;"SYN30783";38316661;54,9956786126581
"354";1;"AX-90529025";39387202;54,3568411867276;"PZE-101055029";39036646;55,4103663004627
"355";1;"AX-91333898";39467486;54,403795887137;"PZE-101055223";39116930;55,4573210008721
"356";1;"AX-90529031";39490247;54,4170944199194;"PZE-101055259";39139698;55,4706195336544
"357";1;"AX-90529036";39599855;54,4810531959651;"PZE-101055565";39255586;55,5345783097002
"358";1;"AX-90529040";40103203;54,7731091216888;"PZE-101055774";39742946;55,8266342354239
"359";1;"AX-90529041";40116862;54,7809982331241;"PZE-101055906";39756606;55,8345233468591
"360";1;"AX-91333912";40240460;54,8523028543256;"PZE-101056062";39891321;55,9058279680607
"361";1;"AX-91333911";40260950;54,8641094975196;"PZE-101056007";39855722;55,9176346112546
"362";1;"AX-90529045";40265467;54,8667117239045;"PZE-101056102";39901939;55,9202368376396
"363";1;NA;NA;NA;"PZE-101055111";39070141;55,4295497615491
"364";1;"AX-91367709";40512286;55,0086154256401;"SYN15466";40139302;56,0621405393751
"365";1;"AX-91377869";40716437;55,1255776945649;"SYN9128";40355622;56,1791028082999
"366";1;"AX-90529049";40717483;55,1261760515469;"PZE-101056687";40356668;56,179701165282
"367";1;"AX-91377870";40786026;55,1653657229424;"SYN9132";40420273;56,2188908366774
"368";1;"AX-91331185";40786652;55,1657234611909;"PUT-163a-31406043-1919";40420899;56,2192485749259
"369";1;"AX-90529051";40885786;55,222334997741;"PZE-101056999";40511539;56,275860111476
"370";1;"AX-90529052";40885807;55,2223469816236;"PZE-101057000";40511560;56,2758720953586
"371";1;"AX-91369819";40944825;55,2560124326783;"SYN21367";40570584;56,3095375464134
"372";1;"AX-90529055";41089285;55,3383020646693;"PZE-101057190";40728786;56,3918271784043
"373";1;NA;NA;NA;"PZE-101057141";40724575;56,3896561829108
"374";1;"AX-90569951";41454233;55,5455094678034;"SYN36100";41101416;56,5990345815385
"375";1;"AX-91374879";41455741;55,5463637598092;"SYN36098";41102924;56,5998888735443
"376";1;"AX-91375723";41592373;55,6237053013;"SYN38499";41240442;56,677230415035
"377";1;"AX-90529058";41725967;55,6992136616238;"PZE-101057783";41378023;56,7527387753588
"378";1;"AX-90529066";42237294;55,9872860099671;"PZE-101058210";41964321;57,0408111237022
"379";1;NA;NA;NA;"PZA00240.9";41104364;56,6007044845562
"380";1;"AX-90529067";42284346;56,0137271460941;"PZE-101058273";42013458;57,0672522598292
"381";1;"AX-90529068";42284401;56,013758047615;"PZE-101058274";42013513;57,06728316135
"382";1;"AX-90529073";42289643;56,0167031793405;"PZE-101058322";42018755;57,0702282930755
"383";1;"AX-90573919";42291652;56,0178318694364;"ZM013624-0495";42020764;57,0713569831715
"384";1;"AX-91331633";42437996;56,1000016497954;"PUT-163a-71445350-3376";42166775;57,1535267635304
"385";1;"AX-90570104";42791431;56,298088521605;"SYN36556";42522289;57,35161363534
"386";1;"AX-90564697";43081477;56,460325682114;"SYN20764";42846690;57,513850795849
"387";1;NA;NA;NA;"PUT-163a-71445350-3373";42166337;57,1532785729843
"388";1;NA;NA;NA;"PUT-163a-71445350-3375";42166757;57,1535165635654
"389";1;NA;NA;NA;"SYN11248";42923166;57,5539316471193
"390";1;"AX-90529082";43284351;56,5736642378655;"PZE-101059129";43057057;57,6271893516006
"391";1;"AX-91371470";43287058;56,5751758804206;"SYN2619";43059764;57,6287009941556
"392";1;"AX-90566499";43333931;56,6013481606978;"SYN2607";43111288;57,6548732744329
"393";1;"AX-90526339";43359065;56,6153802077328;"PUT-163a-31664585-1991";43136421;57,6689053214679
"394";1;"AX-90566535";43359439;56,6155889981477;"SYN2618";43136795;57,6691141118828
"395";1;"AX-90570924";43645876;56,7754217429158;"SYN38882";43420728;57,8289468566508
"396";1;"AX-90529089";43909441;56,9223923598019;"PZE-101059816";43686560;57,975917473537
"397";1;"AX-91333958";44167427;57,066203158055;"PZE-101060218";43969797;58,1197282717901
"398";1;NA;NA;NA;"PUT-163a-76282927-3850";43111492;57,654983424483
"399";1;NA;NA;NA;"SYN12586";43761854;58,0319896100955
"400";1;"AX-91333962";44246774;57,110430792203;"PZE-101060288";44029521;58,1639559059381
"401";1;"AX-90529097";44342200;57,163621631088;"PZE-101060335";44162995;58,2171467448231
"402";1;"AX-91331394";44374190;57,1814535311789;"PUT-163a-60349887-2624";44187132;58,234978644914
"403";1;"AX-91331393";44374345;57,1815399323651;"PUT-163a-60349887-2623";44186977;58,2350650461002
"404";1;"AX-90567499";44535767;57,2715268162933;"SYN28944";44348882;58,3250519300284
"405";1;"AX-90529099";44558554;57,284230691902;"PZE-101060785";44371668;58,3377558056371
"406";1;"AX-91333968";44560385;57,2852514942499;"PZE-101060788";44373499;58,338776607985
"407";1;"AX-91374445";45107177;57,5901540052393;"SYN34815";44960487;58,6436791189743
"408";1;NA;NA;NA;"PUT-163a-60349887-2622";44192508;58,2390518808866
"409";1;NA;NA;NA;"SYN36074";44802906;58,571803188377
"410";1;"AX-90567486";45509819;57,8147388346969;"SYN28915";45338592;58,868263948432
"411";1;"AX-90567705";45604992;57,8678302911505;"SYN29464";45441563;58,9213554048855
"412";1;"AX-91333977";45724486;57,9344917172255;"PZE-101061930";45511429;58,9880168309606
"413";1;"AX-90567925";46008790;58,0931047719962;"SYN3008";45769565;59,1466298857313
"414";1;"AX-91372839";46012214;58,0950150913426;"SYN3004";45772989;59,1485402050776
"415";1;"AX-90567918";46019273;58,0989534558143;"SYN3006";45780048;59,1524785695493
"416";1;"AX-90560931";46189178;58,1937486912251;"SYN10029";45937699;59,2472738049601
"417";1;NA;NA;NA;"PUT-163a-101388839-14";45513535;58,9891939790799
"418";1;NA;NA;NA;"umc13.1";45939542;59,2482981345055
"419";1;NA;NA;NA;"SYN10026";45944714;59,2511704125709
"420";1;"AX-91330954";46319475;58,2664471328978;"PUT-163a-16922676-1072";46065675;59,3199722466329
"421";1;"AX-90529118";46329101;58,2718179471971;"PZE-101062737";46074619;59,3253430609322
"422";1;"AX-90529121";46377374;58,2987518785243;"PZE-101062857";46122729;59,3522769922593
"423";1;"AX-90529120";46380688;58,3006009296738;"PZE-101062825";46126043;59,3541260434089
"424";1;"AX-90564087";46390266;58,3059449914745;"SYN19139";46135622;59,3594701052095
"425";1;"AX-90529128";46857706;58,5667549202206;"PZE-101063271";46581140;59,6202800339557
"426";1;"AX-90529132";46961182;58,6244887614399;"PZE-101063527";46684873;59,678013875175
"427";1;NA;NA;NA;"SYN29603";46232564;59,4149193965531
"428";1;"AX-91375475";47401107;58,8699296404405;"SYN37778";47133059;59,9234547541756
"429";1;"AX-90564676";47585330;58,9727012999041;"SYN20716";47316943;60,0262264136392
"430";1;"AX-90564678";47585930;58,9730360078631;"SYN20718";47317543;60,0265611215982
"431";1;"AX-90564680";47586572;58,9733941452924;"SYN20722";47318185;60,0269192590275
"432";1;"AX-90529137";47742953;59,0606279139088;"PZE-101064331";47468982;60,1141530276438
"433";1;"AX-90526737";47789544;59,0866165430849;"PUT-163a-71430056-3265";47506391;60,14014165682
"434";1;"AX-91331602";47789562;59,0866265834416;"PUT-163a-71430056-3266";47506409;60,1401516971767
"435";1;"AX-90529145";47792314;59,0881616414287;"PZE-101064479";47509161;60,1416867551638
"436";1;"AX-90529150";48146800;59,2858746802231;"PZE-101064766";47829728;60,3393997939581
"437";1;NA;NA;NA;"PZE-101064372";47477291;60,1202917984314
"438";1;"AX-90529163";49054015;59,791652323935;"PZE-101065552";48651131;60,8451774376701
"439";1;"AX-90529164";49062647;59,7964628471887;"PZE-101065651";48659763;60,8499879609237
"440";1;"AX-91376238";49535524;60,0599270157599;"SYN447";49131074;61,113452129495
"441";1;"AX-91334039";49722515;60,1640710064322;"PZE-101066217";49275365;61,2175961201672
"442";1;"AX-90529173";49802535;60,2086306565132;"PZE-101066275";49392388;61,2621557702482
"443";1;"AX-91334042";49803285;60,2090482777863;"PZE-101066291";49393138;61,2625733915214
"444";1;"AX-91334043";49822889;60,2199642010247;"PZE-101066317";49415744;61,2734893147597
"445";1;"AX-90529176";49962356;60,2976144732843;"PZE-101066357";49555945;61,3511395870194
"446";1;"AX-90526493";49990474;60,3132678643093;"PUT-163a-60343677-2496";49617492;61,3667929780443
"447";1;"AX-91334045";50023183;60,3314763438289;"PZE-101066379";49649043;61,385001457564
"448";1;"AX-91334048";50143918;60,3986802368112;"PZE-101066403";49725965;61,4522053505463
"449";1;NA;NA;NA;"PZA03673.1";49413197;61,272284923793
"450";1;"AX-91374144";50453808;60,5711195849143;"SYN33992";50035769;61,6246446986494
"451";1;"AX-90569213";50514249;60,6047429658734;"SYN33988";50096279;61,6582680796085
"452";1;"AX-91368619";50721257;60,71987773323;"SYN18145";50254946;61,773402846965
"453";1;"AX-90572932";50784072;60,7548069619931;"SYN9125";50337640;61,8083320757282
"454";1;"AX-90529196";50880711;60,8085374775489;"PZE-101066907";50438605;61,862062591284
"455";1;"AX-90567710";51158850;60,9631311452772;"SYN29479";50710746;62,0166562590122
"456";1;"AX-90529206";51361228;61,075567632462;"PZE-101067271";50863690;62,1290927461971
"457";1;"AX-90573683";51465666;61,1335744079043;"ZM003329-0547";51017284;62,1870995216394
"458";1;"AX-91334077";51601901;61,2092243711714;"PZE-101067628";51169916;62,2627494849065
"459";1;"AX-91334080";51759276;61,2965879149152;"PZE-101067788";51323962;62,3501130286503
"460";1;"AX-91366105";51760402;61,2972128915567;"SYN10803";51325088;62,3507380052918
"461";1;"AX-90529213";51760476;61,297253964572;"PZE-101067809";51325162;62,350779078307
"462";1;"AX-91334082";51841022;61,341956601468;"PZE-101067972";51399477;62,3954817152031
"463";1;"AX-91334087";51904866;61,3773844444004;"PZE-101068238";51460950;62,4309095581354
"464";1;"AX-91375034";52167985;61,5233420944142;"SYN36554";51756546;62,5768672081492
"465";1;NA;NA;NA;"PZA03168.1";51399127;62,3952868001946
"466";1;NA;NA;NA;"PZA03168.5";51399258;62,3953598066904
"467";1;"AX-91334096";52514854;61,7156284840468;"PZE-101068745";52090407;62,7691535977818
"468";1;"AX-90529232";52750098;61,8459479159488;"PZE-101069140";52253911;62,8994730296839
"469";1;"AX-90572651";53031079;62,0015070112744;"SYN8261";52921116;63,0550321250094
"470";1;"AX-90561698";53178467;62,0830612458708;"SYN122";52774236;63,1365863596059
"471";1;"AX-90561784";53184321;62,0862998021735;"SYN125";52768382;63,1398249159085
"472";1;"AX-90529240";53310257;62,1559582675006;"PZE-101069709";52625906;63,2094833812357
"473";1;"AX-90529237";53529545;62,2771965053694;"PZE-101069294";52398965;63,3307216191045
"474";1;"AX-90529238";53533922;62,2796156950622;"PZE-101069307";52394588;63,3331408087973
"475";1;"AX-90529235";53583276;62,3068918877882;"PZE-101069206";52346396;63,3604170015233
"476";1;NA;NA;NA;"SYN11106";52565793;63,2419103445504
"477";1;"AX-90529244";53752442;62,4003555918298;"PZE-101070341";53154387;63,4538807055649
"478";1;"AX-91334113";53756422;62,4025539966642;"PZE-101070408";53158367;63,4560791103993
"479";1;"AX-91334115";54027047;62,5519785501773;"PZE-101070781";53414468;63,6055036639124
"480";1;"AX-90529252";54251884;62,6760314428027;"PZE-101071092";53621515;63,7295565565378
"481";1;"AX-91334122";54261303;62,6812265145635;"PZE-101071162";53630937;63,7347516282986
"482";1;"AX-90529256";54295025;62,6998247475299;"PZE-101071273";53663576;63,7533498612649
"483";1;"AX-90529257";54297718;62,7013098988175;"PZE-101071282";53666269;63,7548350125525
"484";1;"AX-91334126";54298139;62,7015420732439;"PZE-101071285";53666690;63,755067186979
"485";1;"AX-91334127";54315102;62,710896635155;"PZE-101071289";53683304;63,7644217488901
"486";1;"AX-90529260";54458334;62,7898651881802;"PZE-101071350";53828849;63,8433903019152
"487";1;"AX-91334132";54823418;62,9909876859332;"PZE-101071663";54187109;64,0445127996682
"488";1;"AX-90529271";54932065;63,0507949967343;"PZE-101071843";54277268;64,1043201104693
"489";1;"AX-90529274";55060221;63,1213139232481;"PZE-101071898";54350495;64,1748390369832
"490";1;"AX-90529275";55114996;63,1514451214302;"PZE-101071912";54469357;64,2049702351652
"491";1;"AX-91334144";55180300;63,1873609422084;"PZE-101072075";54535224;64,2408860559435
"492";1;"AX-90529277";55242329;63,2214681988335;"PZE-101072147";54599588;64,2749933125686
"493";1;"AX-90529278";55246696;63,2238691643687;"PZE-101072150";54603955;64,2773942781038
"494";1;"AX-90529279";55369876;63,2915783465265;"PZE-101072206";54728591;64,3451034602616
"495";1;"AX-90572066";55477288;63,3505965729932;"SYN6671";54844273;64,4041216867283
"496";1;NA;NA;NA;"SYN31366";54126592;64,0063125386452
"497";1;"AX-90569589";55713248;63,4801675967865;"SYN35005";55083883;64,5336927105216
"498";1;"AX-90529282";55779989;63,5167966692836;"PZE-101072651";55146665;64,5703217830187
"499";1;"AX-91378653";56095441;63,6898026792158;"ZM007645-0270";55443858;64,7433277929508
"500";1;"AX-90529289";56106035;63,6956093014132;"PZE-101072822";55454453;64,7491344151483
"501";1;"AX-90529293";56148699;63,7189912887017;"PZE-101073000";55506363;64,7725164024368
"502";1;"AX-90529295";56403786;63,8587120200905;"PZE-101073078";55759948;64,9122371338256
"503";1;NA;NA;NA;"PUT-163a-29947331-1843";55452209;64,7479349294281
"504";1;"AX-90568129";56746333;64,0461186000147;"SYN30667";56076331;65,0996437137498
"505";1;"AX-91334167";56746669;64,0463022988477;"PZE-101073248";56076667;65,0998274125828
"506";1;"AX-90529301";56855854;64,1059829549852;"PZE-101073380";56160525;65,1595080687203
"507";1;"AX-90529303";56919555;64,1407897157857;"PZE-101073491";56224114;65,1943148295208
"508";1;"AX-90529307";56921294;64,1417397923139;"PZE-101073495";56225853;65,195264906049
"509";1;"AX-90526539";57254044;64,3234062928552;"PUT-163a-60351083-2647";56561450;65,3769314065903
"510";1;"AX-90529310";57256655;64,3248307755457;"PZE-101073762";56564061;65,3783558892808
"511";1;"AX-90561247";57266122;64,3299955518892;"SYN11005";56573528;65,3835206656243
"512";1;"AX-90570598";57696608;64,5646267529944;"SYN37946";56983112;65,6181518667295
"513";1;NA;NA;NA;"PUT-163a-60351083-2650";56561517;65,3769679675872
"514";1;"AX-91334186";58018514;64,7397859805035;"PZE-101074451";57349551;65,7933110942386
"515";1;"AX-90529327";58693264;65,1060939026367;"PZE-101074687";57994502;66,1596190163718
"516";1;"AX-90529330";58945558;65,242754706347;"PZE-101074779";58295663;66,2962798200821
"517";1;"AX-91331895";59023942;65,2851785070299;"PUT-163a-78085894-4183";58364445;66,338703620765
"518";1;"AX-90566406";59132768;65,344050857345;"SYN25755";58472783;66,39757597108
"519";1;"AX-90529344";59341083;65,4566540587241;"PZE-101075295";58646021;66,5101791724592
"520";1;"AX-90529346";59419923;65,4992391610156;"PZE-101075333";58719715;66,5527642747507
"521";1;NA;NA;NA;"PZE-101074731";58210120;66,2510800434539
"522";1;NA;NA;NA;"PZE-101074977";58456948;66,3886666320249
"523";1;"AX-90529357";60182997;65,9104977071366;"PZE-101075778";59462702;66,9640228208717
"524";1;"AX-90529358";60187564;65,9129540022632;"PZE-101075790";59467269;66,9664791159983
"525";1;"AX-90529361";60333280;65,9912927435907;"PZE-101075931";59587091;67,0448178573258
"526";1;"AX-90566424";60532155;66,0981078245155;"SYN25803";59766473;67,1516329382505
"527";1;"AX-90529362";60746170;66,212920460418;"PZE-101076213";59959333;67,2664455741531
"528";1;NA;NA;NA;"PZA00328.1";59582044;67,0414407518379
"529";1;"AX-91378381";60879937;66,28461093314;"SYNGENTA16007";60093310;67,3381360468751
"530";1;"AX-91367716";60888054;66,2889593356487;"SYN15485";60101428;67,3424844493837
"531";1;"AX-91367718";60934114;66,3136305051972;"SYN15491";60148466;67,3671556189322
"532";1;"AX-90562798";60949996;66,3221358645259;"SYN15495";60164348;67,375660978261
"533";1;"AX-90529368";61495351;66,6137082375944;"PZE-101076734";60701388;67,6672333513294
"534";1;"AX-90529371";61664914;66,7041696464712;"PZE-101076881";60831742;67,7576947602063
"535";1;NA;NA;NA;"PUT-163a-60353056-2705";60146997;67,3663753355178
"536";1;NA;NA;NA;"PZA01315.1";60165124;67,3760758311585
"537";1;NA;NA;NA;"PUT-163a-29945635-1821";60216861;67,4029656132666
